"abandoned","partial stress"
"immobilized","normal"
"immortal","happy"
"immune","normal"
"impatient","partial stress"
"imperfect","partial stress"
"importance","happy"
"important","happy"
"impose","normal"
"imposed","normal"
"imposes","normal"
"imposing","normal"
"impotent","partial stress"
"impress","happy"
"impressed","happy"
"impresses","happy"
"impressive","happy"
"imprisoned","partial stress"
"improve","happy"
"improved","happy"
"improvement","happy"
"improves","happy"
"improving","happy"
"inability","partial stress"
"inaction","partial stress"
"inadequate","partial stress"
"incapable","partial stress"
"incapacitated","partial stress"
"incensed","partial stress"
"incompetence","partial stress"
"incompetent","partial stress"
"inconsiderate","partial stress"
"inconvenience","partial stress"
"inconvenient","partial stress"
"increase","normal"
"increased","normal"
"indecisive","partial stress"
"indestructible","happy"
"indifference","partial stress"
"indifferent","partial stress"
"indignant","partial stress"
"indignation","partial stress"
"indoctrinate","partial stress"
"indoctrinated","partial stress"
"indoctrinates","partial stress"
"indoctrinating","partial stress"
"ineffective","partial stress"
"ineffectively","partial stress"
"infatuated","happy"
"infatuation","happy"
"infected","partial stress"
"inferior","partial stress"
"inflamed","partial stress"
"influential","happy"
"infringement","partial stress"
"infuriate","partial stress"
"infuriated","partial stress"
"infuriates","partial stress"
"infuriating","partial stress"
"inhibit","normal"
"injured","partial stress"
"injury","partial stress"
"injustice","partial stress"
"innovate","normal"
"innovates","normal"
"innovation","normal"
"innovative","happy"
"inquisition","partial stress"
"inquisitive","happy"
"insane","partial stress"
"insanity","partial stress"
"insecure","partial stress"
"insensitive","partial stress"
"insensitivity","partial stress"
"insignificant","partial stress"
"insipid","partial stress"
"inspiration","happy"
"inspirational","happy"
"inspire","happy"
"inspired","happy"
"inspires","happy"
"inspiring","happy"
"insult","partial stress"
"insulted","partial stress"
"insulting","partial stress"
"insults","partial stress"
"intact","happy"
"integrity","happy"
"intelligent","happy"
"intense","normal"
"interest","normal"
"interested","happy"
"interesting","happy"
"interests","normal"
"interrogated","partial stress"
"interrupt","partial stress"
"interrupted","partial stress"
"interrupting","partial stress"
"interruption","partial stress"
"interrupts","partial stress"
"intimidate","partial stress"
"intimidated","partial stress"
"intimidates","partial stress"
"intimidating","partial stress"
"intimidation","partial stress"
"intricate","happy"
"intrigues","normal"
"invincible","happy"
"invite","normal"
"inviting","normal"
"invulnerable","happy"
"irate","partial stress"
"ironic","normal"
"irony","normal"
"irrational","normal"
"irresistible","happy"
"irresolute","partial stress"
"irresponsible","happy"
"irreversible","normal"
"irritate","partial stress"
"irritated","partial stress"
"irritating","partial stress"
"isolated","normal"
"itchy","partial stress"
"jackass","high stress"
"jackasses","high stress"
"jailed","partial stress"
"jaunty","happy"
"jealous","partial stress"
"jeopardy","partial stress"
"jerk","partial stress"
"jesus","normal"
"jewel","normal"
"jewels","normal"
"jocular","happy"
"join","normal"
"joke","happy"
"jokes","happy"
"jolly","happy"
"jovial","happy"
"joy","happy"
"joyful","happy"
"joyfully","happy"
"joyless","partial stress"
"joyous","happy"
"jubilant","happy"
"jumpy","normal"
"justice","happy"
"justifiably","happy"
"justified","happy"
"keen","normal"
"kill","partial stress"
"killed","partial stress"
"killing","partial stress"
"kills","partial stress"
"kind","happy"
"kinder","happy"
"kiss","happy"
"kudos","happy"
"lack","partial stress"
"lackadaisical","partial stress"
"lag","normal"
"lagged","partial stress"
"lagging","partial stress"
"lags","partial stress"
"lame","partial stress"
"landmark","happy"
"laugh","normal"
"laughed","normal"
"laughing","normal"
"laughs","normal"
"laughting","normal"
"launched","normal"
"lawl","happy"
"lawsuit","partial stress"
"lawsuits","partial stress"
"lazy","normal"
"leak","normal"
"leaked","normal"
"leave","normal"
"legal","normal"
"legally","normal"
"lenient","normal"
"lethargic","partial stress"
"lethargy","partial stress"
"liar","partial stress"
"liars","partial stress"
"libelous","partial stress"
"lied","partial stress"
"lifesaver","very happy"
"lighthearted","normal"
"like","happy"
"liked","happy"
"likes","happy"
"limitation","normal"
"limited","normal"
"limits","normal"
"litigation","normal"
"litigious","partial stress"
"lively","happy"
"livid","partial stress"
"lmao","very happy"
"lmfao","very happy"
"loathe","partial stress"
"loathed","partial stress"
"loathes","partial stress"
"loathing","partial stress"
"lobby","partial stress"
"lobbying","partial stress"
"lol","happy"
"lonely","partial stress"
"lonesome","partial stress"
"longing","normal"
"loom","normal"
"loomed","normal"
"looming","normal"
"looms","normal"
"loose","partial stress"
"looses","partial stress"
"loser","partial stress"
"losing","partial stress"
"loss","partial stress"
"lost","partial stress"
"lovable","happy"
"love","happy"
"loved","happy"
"lovelies","happy"
"lovely","happy"
"loving","happy"
"lowest","normal"
"loyal","happy"
"loyalty","happy"
"luck","happy"
"luckily","happy"
"lucky","happy"
"lugubrious","partial stress"
"lunatic","partial stress"
"lunatics","partial stress"
"lurk","normal"
"lurking","normal"
"lurks","normal"
"mad","partial stress"
"maddening","partial stress"
"made-up","normal"
"madly","partial stress"
"madness","partial stress"
"mandatory","normal"
"manipulated","normal"
"manipulating","normal"
"manipulation","normal"
"marvel","happy"
"marvelous","happy"
"marvels","happy"
"masterpiece","very happy"
"masterpieces","very happy"
"matter","normal"
"matters","normal"
"mature","happy"
"meaningful","happy"
"meaningless","partial stress"
"medal","happy"
"mediocrity","partial stress"
"meditative","normal"
"melancholy","partial stress"
"menace","partial stress"
"menaced","partial stress"
"mercy","happy"
"merry","happy"
"mess","partial stress"
"messed","partial stress"
"messing up","partial stress"
"methodical","happy"
"mindless","partial stress"
"miracle","very happy"
"mirth","happy"
"mirthful","happy"
"mirthfully","happy"
"misbehave","partial stress"
"misbehaved","partial stress"
"misbehaves","partial stress"
"misbehaving","partial stress"
"mischief","normal"
"mischiefs","normal"
"miserable","partial stress"
"misery","partial stress"
"misgiving","partial stress"
"misinformation","partial stress"
"misinformed","partial stress"
"misinterpreted","partial stress"
"misleading","partial stress"
"misread","normal"
"misreporting","partial stress"
"misrepresentation","partial stress"
"miss","partial stress"
"missed","partial stress"
"missing","partial stress"
"mistake","partial stress"
"mistaken","partial stress"
"mistakes","partial stress"
"mistaking","partial stress"
"misunderstand","partial stress"
"misunderstanding","partial stress"
"misunderstands","partial stress"
"misunderstood","partial stress"
"moan","partial stress"
"moaned","partial stress"
"moaning","partial stress"
"moans","partial stress"
"mock","partial stress"
"mocked","partial stress"
"mocking","partial stress"
"mocks","partial stress"
"mongering","partial stress"
"monopolize","partial stress"
"monopolized","partial stress"
"monopolizes","partial stress"
"monopolizing","partial stress"
"moody","normal"
"mope","normal"
"moping","normal"
"moron","partial stress"
"motherfucker","high stress"
"motherfucking","high stress"
"motivate","normal"
"motivated","happy"
"motivating","happy"
"motivation","normal"
"mourn","partial stress"
"mourned","partial stress"
"mournful","partial stress"
"mourning","partial stress"
"mourns","partial stress"
"mumpish","partial stress"
"murder","partial stress"
"murderer","partial stress"
"murdering","partial stress"
"murderous","partial stress"
"murders","partial stress"
"myth","normal"
"n00b","partial stress"
"naive","partial stress"
"nasty","partial stress"
"natural","normal"
"naïve","partial stress"
"needy","partial stress"
"negative","partial stress"
"negativity","partial stress"
"neglect","partial stress"
"neglected","partial stress"
"neglecting","partial stress"
"neglects","partial stress"
"nerves","normal"
"nervous","partial stress"
"nervously","partial stress"
"nice","happy"
"nifty","happy"
"niggas","high stress"
"nigger","high stress"
"no","normal"
"no fun","partial stress"
"noble","happy"
"noisy","normal"
"nonsense","partial stress"
"noob","partial stress"
"nosey","partial stress"
"not good","partial stress"
"not working","partial stress"
"notorious","partial stress"
"novel","happy"
"numb","normal"
"nuts","partial stress"
"obliterate","partial stress"
"obliterated","partial stress"
"obnoxious","partial stress"
"obscene","partial stress"
"obsessed","happy"
"obsolete","partial stress"
"obstacle","partial stress"
"obstacles","partial stress"
"obstinate","partial stress"
"odd","partial stress"
"offend","partial stress"
"offended","partial stress"
"offender","partial stress"
"offending","partial stress"
"offends","partial stress"
"offline","normal"
"oks","happy"
"ominous","happy"
"once-in-a-lifetime","happy"
"opportunities","happy"
"opportunity","happy"
"oppressed","partial stress"
"oppressive","partial stress"
"optimism","happy"
"optimistic","happy"
"optionless","partial stress"
"outcry","partial stress"
"outmaneuvered","partial stress"
"outrage","partial stress"
"outraged","partial stress"
"outreach","happy"
"outstanding","very happy"
"overjoyed","very happy"
"overload","normal"
"overlooked","normal"
"overreact","partial stress"
"overreacted","partial stress"
"overreaction","partial stress"
"overreacts","partial stress"
"oversell","partial stress"
"overselling","partial stress"
"oversells","partial stress"
"oversimplification","partial stress"
"oversimplified","partial stress"
"oversimplifies","partial stress"
"oversimplify","partial stress"
"overstatement","partial stress"
"overstatements","partial stress"
"overweight","normal"
"oxymoron","normal"
"pain","partial stress"
"pained","partial stress"
"panic","partial stress"
"panicked","partial stress"
"panics","partial stress"
"paradise","happy"
"paradox","normal"
"pardon","happy"
"pardoned","happy"
"pardoning","happy"
"pardons","happy"
"parley","normal"
"passionate","happy"
"passive","normal"
"passively","normal"
"pathetic","partial stress"
"pay","normal"
"peace","happy"
"peaceful","happy"
"peacefully","happy"
"penalty","partial stress"
"pensive","normal"
"perfect","happy"
"perfected","happy"
"perfectly","happy"
"perfects","happy"
"peril","partial stress"
"perjury","partial stress"
"perpetrator","partial stress"
"perpetrators","partial stress"
"perplexed","partial stress"
"persecute","partial stress"
"persecuted","partial stress"
"persecutes","partial stress"
"persecuting","partial stress"
"perturbed","partial stress"
"pesky","partial stress"
"pessimism","partial stress"
"pessimistic","partial stress"
"petrified","partial stress"
"phobic","partial stress"
"picturesque","happy"
"pileup","normal"
"pique","partial stress"
"piqued","partial stress"
"piss","high stress"
"pissed","high stress"
"pissing","partial stress"
"piteous","partial stress"
"pitied","normal"
"pity","partial stress"
"playful","happy"
"pleasant","happy"
"please","normal"
"pleased","happy"
"pleasure","happy"
"poised","partial stress"
"poison","partial stress"
"poisoned","partial stress"
"poisons","partial stress"
"pollute","partial stress"
"polluted","partial stress"
"polluter","partial stress"
"polluters","partial stress"
"pollutes","partial stress"
"poor","partial stress"
"poorer","partial stress"
"poorest","partial stress"
"popular","happy"
"positive","happy"
"positively","happy"
"possessive","partial stress"
"postpone","normal"
"postponed","normal"
"postpones","normal"
"postponing","normal"
"poverty","normal"
"powerful","happy"
"powerless","partial stress"
"praise","happy"
"praised","happy"
"praises","happy"
"praising","happy"
"pray","normal"
"praying","normal"
"prays","normal"
"prblm","partial stress"
"prblms","partial stress"
"prepared","normal"
"pressure","normal"
"pressured","partial stress"
"pretend","normal"
"pretending","normal"
"pretends","normal"
"pretty","normal"
"prevent","normal"
"prevented","normal"
"preventing","normal"
"prevents","normal"
"prick","high stress"
"prison","partial stress"
"prisoner","partial stress"
"prisoners","partial stress"
"privileged","happy"
"proactive","happy"
"problem","partial stress"
"problems","partial stress"
"profiteer","partial stress"
"progress","happy"
"prominent","happy"
"promise","normal"
"promised","normal"
"promises","normal"
"promote","normal"
"promoted","normal"
"promotes","normal"
"promoting","normal"
"propaganda","partial stress"
"prosecute","normal"
"prosecuted","partial stress"
"prosecutes","normal"
"prosecution","normal"
"prospect","normal"
"prospects","normal"
"prosperous","happy"
"protect","normal"
"protected","normal"
"protects","normal"
"protest","partial stress"
"protesters","partial stress"
"protesting","partial stress"
"protests","partial stress"
"proud","happy"
"proudly","happy"
"provoke","normal"
"provoked","normal"
"provokes","normal"
"provoking","normal"
"pseudoscience","partial stress"
"punish","partial stress"
"punished","partial stress"
"punishes","partial stress"
"punitive","partial stress"
"pushy","normal"
"puzzled","partial stress"
"quaking","partial stress"
"questionable","partial stress"
"questioned","normal"
"questioning","normal"
"racism","partial stress"
"racist","partial stress"
"racists","partial stress"
"rage","partial stress"
"rageful","partial stress"
"rainy","normal"
"rant","partial stress"
"ranter","partial stress"
"ranters","partial stress"
"rants","partial stress"
"rape","high stress"
"rapist","high stress"
"rapture","happy"
"raptured","happy"
"raptures","happy"
"rapturous","very happy"
"rash","partial stress"
"ratified","happy"
"reach","normal"
"reached","normal"
"reaches","normal"
"reaching","normal"
"reassure","normal"
"reassured","normal"
"reassures","normal"
"reassuring","happy"
"rebellion","partial stress"
"recession","partial stress"
"reckless","partial stress"
"recommend","happy"
"recommended","happy"
"recommends","happy"
"redeemed","happy"
"refuse","partial stress"
"refused","partial stress"
"refusing","partial stress"
"regret","partial stress"
"regretful","partial stress"
"regrets","partial stress"
"regretted","partial stress"
"regretting","partial stress"
"reject","normal"
"rejected","normal"
"rejecting","normal"
"rejects","normal"
"rejoice","very happy"
"rejoiced","very happy"
"rejoices","very happy"
"rejoicing","very happy"
"relaxed","happy"
"relentless","normal"
"reliant","happy"
"relieve","normal"
"relieved","happy"
"relieves","normal"
"relieving","happy"
"relishing","happy"
"remarkable","happy"
"remorse","partial stress"
"repulse","normal"
"repulsed","partial stress"
"rescue","happy"
"rescued","happy"
"rescues","happy"
"resentful","partial stress"
"resign","normal"
"resigned","normal"
"resigning","normal"
"resigns","normal"
"resolute","happy"
"resolve","happy"
"resolved","happy"
"resolves","happy"
"resolving","happy"
"respected","happy"
"responsible","happy"
"responsive","happy"
"restful","happy"
"restless","partial stress"
"restore","normal"
"restored","normal"
"restores","normal"
"restoring","normal"
"restrict","partial stress"
"restricted","partial stress"
"restricting","partial stress"
"restriction","partial stress"
"restricts","partial stress"
"retained","normal"
"retard","partial stress"
"retarded","partial stress"
"retreat","normal"
"revenge","partial stress"
"revengeful","partial stress"
"revered","happy"
"revive","happy"
"revives","happy"
"reward","happy"
"rewarded","happy"
"rewarding","happy"
"rewards","happy"
"rich","happy"
"ridiculous","partial stress"
"rig","normal"
"rigged","normal"
"right direction","happy"
"rigorous","happy"
"rigorously","happy"
"riot","partial stress"
"riots","partial stress"
"risk","partial stress"
"risks","partial stress"
"rob","partial stress"
"robber","partial stress"
"robed","partial stress"
"robing","partial stress"
"robs","partial stress"
"robust","happy"
"rofl","very happy"
"roflcopter","very happy"
"roflmao","very happy"
"romance","happy"
"rotfl","very happy"
"rotflmfao","very happy"
"rotflol","very happy"
"ruin","partial stress"
"ruined","partial stress"
"ruining","partial stress"
"ruins","partial stress"
"sabotage","partial stress"
"sad","partial stress"
"sadden","partial stress"
"saddened","partial stress"
"sadly","partial stress"
"safe","normal"
"safely","normal"
"safety","normal"
"salient","normal"
"sappy","normal"
"sarcastic","partial stress"
"satisfied","happy"
"save","happy"
"saved","happy"
"scam","partial stress"
"scams","partial stress"
"scandal","partial stress"
"scandalous","partial stress"
"scandals","partial stress"
"scapegoat","partial stress"
"scapegoats","partial stress"
"scare","partial stress"
"scared","partial stress"
"scary","partial stress"
"sceptical","partial stress"
"scold","partial stress"
"scoop","happy"
"scorn","partial stress"
"scornful","partial stress"
"scream","partial stress"
"screamed","partial stress"
"screaming","partial stress"
"screams","partial stress"
"screwed","partial stress"
"screwed up","partial stress"
"scumbag","high stress"
"secure","happy"
"secured","happy"
"secures","happy"
"sedition","partial stress"
"seditious","partial stress"
"seduced","normal"
"self-confident","happy"
"self-deluded","partial stress"
"selfish","partial stress"
"selfishness","partial stress"
"sentence","partial stress"
"sentenced","partial stress"
"sentences","partial stress"
"sentencing","partial stress"
"serene","happy"
"severe","partial stress"
"sexy","happy"
"shaky","partial stress"
"shame","partial stress"
"shamed","partial stress"
"shameful","partial stress"
"share","normal"
"shared","normal"
"shares","normal"
"shattered","partial stress"
"shit","high stress"
"shithead","high stress"
"shitty","partial stress"
"shock","partial stress"
"shocked","partial stress"
"shocking","partial stress"
"shocks","partial stress"
"shoot","normal"
"short-sighted","partial stress"
"short-sightedness","partial stress"
"shortage","partial stress"
"shortages","partial stress"
"shrew","high stress"
"shy","normal"
"sick","partial stress"
"sigh","partial stress"
"significance","normal"
"significant","normal"
"silencing","normal"
"silly","normal"
"sincere","happy"
"sincerely","happy"
"sincerest","happy"
"sincerity","happy"
"sinful","partial stress"
"singleminded","partial stress"
"skeptic","partial stress"
"skeptical","partial stress"
"skepticism","partial stress"
"skeptics","partial stress"
"slam","partial stress"
"slash","partial stress"
"slashed","partial stress"
"slashes","partial stress"
"slashing","partial stress"
"slavery","partial stress"
"sleeplessness","partial stress"
"slick","happy"
"slicker","happy"
"slickest","happy"
"sluggish","partial stress"
"slut","high stress"
"smart","normal"
"smarter","happy"
"smartest","happy"
"smear","partial stress"
"smile","happy"
"smiled","happy"
"smiles","happy"
"smiling","happy"
"smog","partial stress"
"sneaky","normal"
"snub","partial stress"
"snubbed","partial stress"
"snubbing","partial stress"
"snubs","partial stress"
"sobering","normal"
"solemn","normal"
"solid","happy"
"solidarity","happy"
"solution","normal"
"solutions","normal"
"solve","normal"
"solved","normal"
"solves","normal"
"solving","normal"
"somber","partial stress"
"some kind","normal"
"son-of-a-bitch","high stress"
"soothe","happy"
"soothed","happy"
"soothing","happy"
"sophisticated","happy"
"sore","normal"
"sorrow","partial stress"
"sorrowful","partial stress"
"sorry","normal"
"spam","partial stress"
"spammer","partial stress"
"spammers","partial stress"
"spamming","partial stress"
"spark","normal"
"sparkle","happy"
"sparkles","happy"
"sparkling","happy"
"speculative","partial stress"
"spirit","normal"
"spirited","happy"
"spiritless","partial stress"
"spiteful","partial stress"
"splendid","happy"
"sprightly","happy"
"squelched","normal"
"stab","partial stress"
"stabbed","partial stress"
"stable","happy"
"stabs","partial stress"
"stall","partial stress"
"stalled","partial stress"
"stalling","partial stress"
"stamina","happy"
"stampede","partial stress"
"startled","partial stress"
"starve","partial stress"
"starved","partial stress"
"starves","partial stress"
"starving","partial stress"
"steadfast","happy"
"steal","partial stress"
"steals","partial stress"
"stereotype","partial stress"
"stereotyped","partial stress"
"stifled","normal"
"stimulate","normal"
"stimulated","normal"
"stimulates","normal"
"stimulating","happy"
"stingy","partial stress"
"stolen","partial stress"
"stop","normal"
"stopped","normal"
"stopping","normal"
"stops","normal"
"stout","happy"
"straight","normal"
"strange","normal"
"strangely","normal"
"strangled","partial stress"
"strength","happy"
"strengthen","happy"
"strengthened","happy"
"strengthening","happy"
"strengthens","happy"
"stressed","partial stress"
"stressor","partial stress"
"stressors","partial stress"
"stricken","partial stress"
"strike","normal"
"strikers","partial stress"
"strikes","normal"
"strong","happy"
"stronger","happy"
"strongest","happy"
"struck","normal"
"struggle","partial stress"
"struggled","partial stress"
"struggles","partial stress"
"struggling","partial stress"
"stubborn","partial stress"
"stuck","partial stress"
"stunned","partial stress"
"stunning","very happy"
"stupid","partial stress"
"stupidly","partial stress"
"suave","happy"
"substantial","normal"
"substantially","normal"
"subversive","partial stress"
"success","happy"
"successful","happy"
"suck","partial stress"
"sucks","partial stress"
"suffer","partial stress"
"suffering","partial stress"
"suffers","partial stress"
"suicidal","partial stress"
"suicide","partial stress"
"suing","partial stress"
"sulking","partial stress"
"sulky","partial stress"
"sullen","partial stress"
"sunshine","happy"
"super","happy"
"superb","very happy"
"superior","happy"
"support","happy"
"supported","happy"
"supporter","normal"
"supporters","normal"
"supporting","normal"
"supportive","happy"
"supports","happy"
"survived","happy"
"surviving","happy"
"survivor","happy"
"suspect","normal"
"suspected","normal"
"suspecting","normal"
"suspects","normal"
"suspend","normal"
"suspended","normal"
"suspicious","partial stress"
"swear","partial stress"
"swearing","partial stress"
"swears","partial stress"
"sweet","happy"
"swift","happy"
"swiftly","happy"
"swindle","partial stress"
"swindles","partial stress"
"swindling","partial stress"
"sympathetic","happy"
"sympathy","happy"
"tard","partial stress"
"tears","partial stress"
"tender","happy"
"tense","partial stress"
"tension","normal"
"terrible","partial stress"
"terribly","partial stress"
"terrific","very happy"
"terrified","partial stress"
"terror","partial stress"
"terrorize","partial stress"
"terrorized","partial stress"
"terrorizes","partial stress"
"thank","happy"
"thankful","happy"
"thanks","happy"
"thorny","partial stress"
"thoughtful","happy"
"thoughtless","partial stress"
"threat","partial stress"
"threaten","partial stress"
"threatened","partial stress"
"threatening","partial stress"
"threatens","partial stress"
"threats","partial stress"
"thrilled","very happy"
"thwart","partial stress"
"thwarted","partial stress"
"thwarting","partial stress"
"thwarts","partial stress"
"timid","partial stress"
"timorous","partial stress"
"tired","partial stress"
"tits","partial stress"
"tolerant","happy"
"toothless","partial stress"
"top","happy"
"tops","happy"
"torn","partial stress"
"torture","high stress"
"tortured","high stress"
"tortures","high stress"
"torturing","high stress"
"totalitarian","partial stress"
"totalitarianism","partial stress"
"tout","partial stress"
"touted","partial stress"
"touting","partial stress"
"touts","partial stress"
"tragedy","partial stress"
"tragic","partial stress"
"tranquil","happy"
"trap","normal"
"trapped","partial stress"
"trauma","partial stress"
"traumatic","partial stress"
"travesty","partial stress"
"treason","partial stress"
"treasonous","partial stress"
"treasure","happy"
"treasures","happy"
"trembling","partial stress"
"tremulous","partial stress"
"tricked","partial stress"
"trickery","partial stress"
"triumph","very happy"
"triumphant","very happy"
"trouble","partial stress"
"troubled","partial stress"
"troubles","partial stress"
"true","happy"
"trust","normal"
"trusted","happy"
"tumor","partial stress"
"twat","high stress"
"ugly","partial stress"
"unacceptable","partial stress"
"unappreciated","partial stress"
"unapproved","partial stress"
"unaware","partial stress"
"unbelievable","normal"
"unbelieving","normal"
"unbiased","happy"
"uncertain","normal"
"unclear","normal"
"uncomfortable","partial stress"
"unconcerned","partial stress"
"unconfirmed","normal"
"unconvinced","normal"
"uncredited","normal"
"undecided","normal"
"underestimate","normal"
"underestimated","normal"
"underestimates","normal"
"underestimating","normal"
"undermine","partial stress"
"undermined","partial stress"
"undermines","partial stress"
"undermining","partial stress"
"undeserving","partial stress"
"undesirable","partial stress"
"uneasy","partial stress"
"unemployment","partial stress"
"unequal","normal"
"unequaled","happy"
"unethical","partial stress"
"unfair","partial stress"
"unfocused","partial stress"
"unfulfilled","partial stress"
"unhappy","partial stress"
"unhealthy","partial stress"
"unified","normal"
"unimpressed","partial stress"
"unintelligent","partial stress"
"united","normal"
"unjust","partial stress"
"unlovable","partial stress"
"unloved","partial stress"
"unmatched","normal"
"unmotivated","partial stress"
"unprofessional","partial stress"
"unresearched","partial stress"
"unsatisfied","partial stress"
"unsecured","partial stress"
"unsettled","normal"
"unsophisticated","partial stress"
"unstable","partial stress"
"unstoppable","happy"
"unsupported","partial stress"
"unsure","normal"
"untarnished","happy"
"unwanted","partial stress"
"unworthy","partial stress"
"upset","partial stress"
"upsets","partial stress"
"upsetting","partial stress"
"uptight","partial stress"
"urgent","normal"
"useful","happy"
"usefulness","happy"
"useless","partial stress"
"uselessness","partial stress"
"vague","partial stress"
"validate","normal"
"validated","normal"
"validates","normal"
"validating","normal"
"verdict","normal"
"verdicts","normal"
"vested","normal"
"vexation","partial stress"
"vexing","partial stress"
"vibrant","happy"
"vicious","partial stress"
"victim","partial stress"
"victimize","partial stress"
"victimized","partial stress"
"victimizes","partial stress"
"victimizing","partial stress"
"victims","partial stress"
"vigilant","happy"
"vile","partial stress"
"vindicate","happy"
"vindicated","happy"
"vindicates","happy"
"vindicating","happy"
"violate","partial stress"
"violated","partial stress"
"violates","partial stress"
"violating","partial stress"
"violence","partial stress"
"violent","partial stress"
"virtuous","happy"
"virulent","partial stress"
"vision","normal"
"visionary","happy"
"visioning","normal"
"visions","normal"
"vitality","happy"
"vitamin","normal"
"vitriolic","partial stress"
"vivacious","happy"
"vociferous","normal"
"vulnerability","partial stress"
"vulnerable","partial stress"
"walkout","partial stress"
"walkouts","partial stress"
"wanker","partial stress"
"want","normal"
"war","partial stress"
"warfare","partial stress"
"warm","normal"
"warmth","happy"
"warn","partial stress"
"warned","partial stress"
"warning","partial stress"
"warnings","partial stress"
"warns","partial stress"
"waste","normal"
"wasted","partial stress"
"wasting","partial stress"
"wavering","normal"
"weak","partial stress"
"weakness","partial stress"
"wealth","happy"
"wealthy","happy"
"weary","partial stress"
"weep","partial stress"
"weeping","partial stress"
"weird","partial stress"
"welcome","happy"
"welcomed","happy"
"welcomes","happy"
"whimsical","normal"
"whitewash","partial stress"
"whore","high stress"
"wicked","partial stress"
"widowed","normal"
"willingness","happy"
"win","very happy"
"winner","very happy"
"winning","very happy"
"wins","very happy"
"winwin","happy"
"wish","normal"
"wishes","normal"
"wishing","normal"
"withdrawal","partial stress"
"woebegone","partial stress"
"woeful","partial stress"
"won","happy"
"wonderful","very happy"
"woo","happy"
"woohoo","happy"
"wooo","very happy"
"woow","very happy"
"worn","normal"
"worried","partial stress"
"worry","partial stress"
"worrying","partial stress"
"worse","partial stress"
"worsen","partial stress"
"worsened","partial stress"
"worsening","partial stress"
"worsens","partial stress"
"worshiped","happy"
"worst","partial stress"
"worth","happy"
"worthless","partial stress"
"worthy","happy"
"wow","very happy"
"wowow","very happy"
"wowww","very happy"
"wrathful","partial stress"
"wreck","partial stress"
"wrong","partial stress"
"wronged","partial stress"
"wtf","high stress"
"yeah","normal"
"yearning","normal"
"yeees","happy"
"yes","normal"
"youthful","happy"
"yucky","partial stress"
"yummy","happy"
"zealot","partial stress"
"zealots","partial stress"
"zealous","happy"
